Link,GName,Structure,Description
https://go.drugbank.com/drugs/DB00677,Isoflurophate,https://go.drugbank.com/structures/DB00677/image.svg,"For use in the eye to treat certain types of glaucoma and other eye conditions, such as accommodative esotropia."
https://go.drugbank.com/drugs/DB06706,Isometheptene,https://go.drugbank.com/structures/DB06706/image.svg,A sympathomimetic used to relieve painful spasms in combination with other agents such as caffeine and metamizole.
https://go.drugbank.com/drugs/DB00951,Isoniazid,https://go.drugbank.com/structures/DB00951/image.svg,An antibiotic used to treat mycobacterial infections; most commonly use in combination with other antimycobacterial agents for the treatment of active or latent tuberculosis.
https://go.drugbank.com/drugs/DB01064,Isoprenaline,https://go.drugbank.com/structures/DB01064/image.svg,A catecholamine non-selective beta-adrenergic agonist typically used to treat bradycardia and heart block.
https://go.drugbank.com/drugs/DB01625,Isopropamide,https://go.drugbank.com/structures/DB01625/image.svg,"A long-acting anticholinergic drug used to relieve symptoms of spastic and painful symptoms of gastrointestinal conditions and symptoms of flu, colds, and related conditions."
https://go.drugbank.com/drugs/DB02325,Isopropyl alcohol,https://go.drugbank.com/structures/DB02325/image.svg,An antiseptic and disinfectant used in a variety of clinical and domestic settings.
https://go.drugbank.com/drugs/DB13966,Isopropyl myristate,https://go.drugbank.com/structures/DB13966/image.svg,A polar skin moisturizer that is used to enhance skin penetration of drugs.
https://go.drugbank.com/drugs/DB09401,Isosorbide,https://go.drugbank.com/structures/DB09401/image.svg,A vasodilator used for the prevention and treatment of angina pectoris due to coronary artery disease. It was previously used to reduce intraocular pressure.
https://go.drugbank.com/drugs/DB00883,Isosorbide dinitrate,https://go.drugbank.com/structures/DB00883/image.svg,A vasodilator used to treat angina in coronary artery disease.
https://go.drugbank.com/drugs/DB01020,Isosorbide mononitrate,https://go.drugbank.com/structures/DB01020/image.svg,A nitrate used to prevent and treat angina and to treat angina caused by coronary artery disease.
https://go.drugbank.com/drugs/DB09136,Isosulfan blue,https://go.drugbank.com/structures/DB09136/image.svg,A visual lymphatic imaging agent used during lymphography as an adjunct.
https://go.drugbank.com/drugs/DB00982,Isotretinoin,https://go.drugbank.com/structures/DB00982/image.svg,A retinoid used to treat severe recalcitrant acne.
https://go.drugbank.com/drugs/DB12938,Isoxaflutole,https://go.drugbank.com/structures/DB12938/image.svg,Balance has been investigated for the treatment of Chronic Renal Failure and Peritoneal Membrane Disorder.
https://go.drugbank.com/drugs/DB08942,Isoxicam,https://go.drugbank.com/structures/DB08942/image.svg,Isoxicam is a non-steroidal anti-inflammatory drug that is not marketed in the United States.
https://go.drugbank.com/drugs/DB08941,Isoxsuprine,https://go.drugbank.com/structures/DB08941/image.svg,"A beta-adrenergic agonist used in the symptomatic treatment of cerebrovascular insufficiency, peripheral vascular disease of arteriosclerosis obliterans, thromboangiitis obliterans (Buerger's disease) and Raynaud's disease."
https://go.drugbank.com/drugs/DB00270,Isradipine,https://go.drugbank.com/structures/DB00270/image.svg,A dihydropyridine calcium channel blocker used for the treatment of hypertension.
https://go.drugbank.com/drugs/DB11757,Istradefylline,https://go.drugbank.com/structures/DB11757/image.svg,A selective adenoside A2A receptor antagonist indicated in adjunct to levodopa and carbidopa for the treatment of Parkinson's Disease.
https://go.drugbank.com/drugs/DB01167,Itraconazole,https://go.drugbank.com/structures/DB01167/image.svg,"A triazole antifungal agent used to treat various fungal infections, such as blastomycosis and onychomycosis."
https://go.drugbank.com/drugs/DB09083,Ivabradine,https://go.drugbank.com/structures/DB09083/image.svg,A HCN channel blocker used to reduce the risk of hospitalization for worsening heart failure in adult patients and for treatment of stable symptomatic heart failure as a result of dilated cardiomyopathy in pediatric patients.
https://go.drugbank.com/drugs/DB08820,Ivacaftor,https://go.drugbank.com/structures/DB08820/image.svg,A cystic fibrosis transmembrane conductance regulator (CFTR) potentiator used alone or in combination products to treat cystic fibrosis in patients who have specific genetic mutations that are responsive to the medication.
https://go.drugbank.com/drugs/DB00602,Ivermectin,https://go.drugbank.com/structures/DB00602/image.svg,"An anti parasite medication used to treat head lice, onchocerciasis, strongyloidiasis, ascariasis, trichuriasis, and enterobiasis."
https://go.drugbank.com/drugs/DB14568,Ivosidenib,https://go.drugbank.com/structures/DB14568/image.svg,An isocitrate dehydrogenase-1 inhibitor used to treat acute myeloid leukemia and cholangiocarcinoma in adults with a susceptible IDH1 mutation.
https://go.drugbank.com/drugs/DB04845,Ixabepilone,https://go.drugbank.com/structures/DB04845/image.svg,A microtubule inhibitor administered in combination with capecitabine or alone in the treatment of metastatic or locally advanced breast cancer that has shown inadequate response to taxanes and anthracyclines.
https://go.drugbank.com/drugs/DB09570,Ixazomib,https://go.drugbank.com/structures/DB09570/image.svg,A monoclonal antibody used with other medications to treat multiple myeloma in patients who have received one other therapy already.
https://go.drugbank.com/drugs/DB01172,Kanamycin,https://go.drugbank.com/structures/DB01172/image.svg,An aminoglycoside antibiotic agent used in the treatment of various infections caused by susceptible bacteria.
https://go.drugbank.com/drugs/DB01575,Kaolin,https://go.drugbank.com/structures/DB01575/image.svg,"A natural ingredient used for the short-term symptomatic treatment of various conditions including diarrhea, skin dryness, and minor skin bleeding."
https://go.drugbank.com/drugs/DB09332,Kappadione,https://go.drugbank.com/structures/DB09332/image.svg,"Anticoagulant-induced prothrombin deficiency caused by coumadin or indanedione derivatives,
prophylaxis and therapy of hemorrhagic disease of the newborn, hypoprothrombinemia due to antibacterial therapy,
hypoprothrombinemia secondary to factors limiting absorption or..."
https://go.drugbank.com/drugs/DB01322,Kava,https://go.drugbank.com/structures/DB01322/image.svg,Not Available
https://go.drugbank.com/drugs/DB01221,Ketamine,https://go.drugbank.com/structures/DB01221/image.svg,A rapid-acting general anesthetic and NMDA receptor antagonist used for induction of anesthesia diagnostic and surgical procedures typically in combination with a muscle relaxant.
https://go.drugbank.com/drugs/DB01587,Ketazolam,https://go.drugbank.com/structures/DB01587/image.svg,A long-acting benzodiazepine used to manage anxiety and insomnia.
https://go.drugbank.com/drugs/DB01026,Ketoconazole,https://go.drugbank.com/structures/DB01026/image.svg,A broad spectrum antifungal used to treat seborrheic dermatitis and fungal skin infections.
https://go.drugbank.com/drugs/DB01009,Ketoprofen,https://go.drugbank.com/structures/DB01009/image.svg,"An NSAID used to treat rheumatoid arthritis, osteoarthritis, ankylosing spondylitis, dysmenorrhea, mild to moderate muscle pain, postoperative pain, and postpartum pain."
https://go.drugbank.com/drugs/DB00465,Ketorolac,https://go.drugbank.com/structures/DB00465/image.svg,"An NSAID used to treat moderate to severe pain, rheumatoid arthritis, osteoarthritis, ankylosing spondylitis, menstrual disorders, and headaches."
https://go.drugbank.com/drugs/DB00920,Ketotifen,https://go.drugbank.com/structures/DB00920/image.svg,A histamine H1 receptor blocker and mast cell stabilizer used to treat mild atopic asthma and allergic conjunctivitis.
https://go.drugbank.com/drugs/DB11336,Kinetin,https://go.drugbank.com/structures/DB11336/image.svg,Kinetin is a cytokinin which are plant hormones promotes cell division and plant growth. It was shown to naturally exist in DNA of organisms including humans and various plants. While...
https://go.drugbank.com/drugs/DB09443,Krypton Kr 81m,https://go.drugbank.com/structures/DB09443/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB17289,L-arginine,https://go.drugbank.com/structures/DB17289/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB00130,L-Glutamine,https://go.drugbank.com/structures/DB00130/image.svg,An amino acid commonly found as a component in total parenteral nutrition.
https://go.drugbank.com/drugs/DB14475,L-Lactic acid,https://go.drugbank.com/structures/DB14475/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB00598,Labetalol,https://go.drugbank.com/structures/DB00598/image.svg,"An alpha and beta adrenergic antagonist used to treat hypertension, angina, and sympathetic overactivity syndrome."
https://go.drugbank.com/drugs/DB09236,Lacidipine,https://go.drugbank.com/structures/DB09236/image.svg,A lipophilic dihydropyridine calcium channel blocker with a slow onset of action used to treat hypertension.
https://go.drugbank.com/drugs/DB06218,Lacosamide,https://go.drugbank.com/structures/DB06218/image.svg,An antiepileptic drug used to treat partial-onset seizures and primary generalized tonic-clonic seizures.
https://go.drugbank.com/drugs/DB04398,Lactic acid,https://go.drugbank.com/structures/DB04398/image.svg,An emollient and keratolytic used agent in various cosmetic products and used as an additive in various pharmaceutical products for its antibacterial properties.
https://go.drugbank.com/drugs/DB12942,Lactitol,https://go.drugbank.com/structures/DB12942/image.svg,An orally administered osmotic laxative used to treat chronic idiopathic constipation.
https://go.drugbank.com/drugs/DB16540,Lactobacillus delbrueckii bulgaricus,https://go.drugbank.com/structures/DB16540/image.svg,Not Annotated
https://go.drugbank.com/drugs/DB04465,Lactose,https://go.drugbank.com/structures/DB04465/image.svg,An additive and filler found in various products to maintain structure and consistency.
https://go.drugbank.com/drugs/DB00581,Lactulose,https://go.drugbank.com/structures/DB00581/image.svg,A disaccharide derivative of lactose used to treat constipation and portal systemic encephalopathy.
https://go.drugbank.com/drugs/DB00709,Lamivudine,https://go.drugbank.com/structures/DB00709/image.svg,A reverse transcriptase inhibitor used to treat HIV and hepatitis B infections.
https://go.drugbank.com/drugs/DB00555,Lamotrigine,https://go.drugbank.com/structures/DB00555/image.svg,A phenyltriazine antiepileptic used to treat some types of epilepsy and bipolar I disorder.
https://go.drugbank.com/drugs/DB11112,Lanolin,https://go.drugbank.com/structures/DB11112/image.svg,An ingredient used in skin care products to relieve irritation.
https://go.drugbank.com/drugs/DB14181,Lanolin alcohols,https://go.drugbank.com/structures/DB14181/image.svg,Lanolin alcohols are a complex combination of organic alcohols obtained by the hydrolysis of lanolin. It is administered as an ointment base with topical insulin and has shown to be...
https://go.drugbank.com/drugs/DB06791,Lanreotide,https://go.drugbank.com/structures/DB06791/image.svg,"A somatostatin analog used for the treatment of unresectable, well- or moderately-differentiated, locally advanced or metastatic gastroenteropancreatic neuroendocrine tumors and acromegaly."
https://go.drugbank.com/drugs/DB00448,Lansoprazole,https://go.drugbank.com/structures/DB00448/image.svg,"A proton pump inhibitor used to help gastrointestinal ulcers heal, to treat symptoms of gastroesophageal reflux disease (GERD), to eradicate Helicobacter pylori, and to treat hypersecretory conditions such as Zollinger-Ellison Syndrome."
https://go.drugbank.com/drugs/DB06792,Lanthanum carbonate,https://go.drugbank.com/structures/DB06792/image.svg,A phosphate binder indicated for the reduction of serum phosphate in patients with end stage renal disease.
https://go.drugbank.com/drugs/DB01259,Lapatinib,https://go.drugbank.com/structures/DB01259/image.svg,An antineoplastic agent and tyrosine kinase inhibitor used for the treatment of advanced or metastatic HER-positive breast cancer in patients who received prior chemotherapeutic treatments.
https://go.drugbank.com/drugs/DB09376,Lapyrium,https://go.drugbank.com/structures/DB09376/image.svg,"Used as a surfactant, antistatic agent, and biocide in cosmetic products ."
https://go.drugbank.com/drugs/DB11629,Laropiprant,https://go.drugbank.com/structures/DB11629/image.svg,Laropiprant is an ingredient in the EMA-withdrawn product Pelzont.
